ssuid,shhadid,pnum,monthcode,aage,adob_bmonth,adob_byear,edob_bmonth,tage,tage_ehc,tdob_byear,eothsuprt1yn,eothsuprt2yn,apartotamt,tpartotamt,tkidtotamt,wpfinwgt,uid,supports_parents,supports_children,age_group,generation
876816625294,11,101.0,12.0,1.0,1.0,1.0,10.0,45.0,45.0,1968.0,1.0,2.0,1.0,12000.0,0.0,3294.4472141332244,876816625294-101.0,True,False,40-49,Generation x
876816625294,11,102.0,12.0,1.0,1.0,1.0,10.0,65.0,65.0,1948.0,1.0,1.0,1.0,12000.0,18000.0,3294.4472141332244,876816625294-102.0,True,True,60 years and over,Boomer
876816689020,11,102.0,12.0,1.0,1.0,1.0,11.0,42.0,42.0,1971.0,1.0,2.0,2.0,1800.0,0.0,1238.6049662358846,876816689020-102.0,True,False,40-49,Generation x
876816689020,11,103.0,12.0,1.0,1.0,1.0,6.0,19.0,19.0,1994.0,1.0,2.0,2.0,3000.0,0.0,1191.261891276076,876816689020-103.0,True,False,under 30,Millennials
876816689020,11,104.0,12.0,1.0,1.0,1.0,5.0,17.0,17.0,1996.0,1.0,2.0,2.0,100.0,0.0,1053.1957584937304,876816689020-104.0,True,False,under 30,Millennials
876860057751,11,101.0,12.0,1.0,1.0,1.0,7.0,29.0,29.0,1984.0,1.0,2.0,1.0,4500.0,0.0,1654.5157136731314,876860057751-101.0,True,False,under 30,Millennials
876860073388,11,102.0,12.0,1.0,1.0,1.0,3.0,29.0,29.0,1984.0,1.0,2.0,2.0,1200.0,0.0,1335.0600981103905,876860073388-102.0,True,False,under 30,Millennials
876860073801,11,101.0,12.0,1.0,1.0,1.0,5.0,63.0,63.0,1950.0,1.0,1.0,1.0,2000.0,4000.0,685.1827583841844,876860073801-101.0,True,True,60 years and over,Boomer
876860073801,11,103.0,12.0,1.0,1.0,1.0,1.0,30.0,29.0,1984.0,1.0,2.0,1.0,3000.0,0.0,784.9848556872955,876860073801-103.0,True,False,30-39,Millennials
876860092027,11,103.0,12.0,1.0,1.0,1.0,9.0,23.0,23.0,1990.0,1.0,2.0,2.0,19.0,0.0,9385.46648262959,876860092027-103.0,True,False,under 30,Millennials
876860092027,11,104.0,12.0,1.0,1.0,1.0,1.0,20.0,19.0,1994.0,1.0,2.0,2.0,19.0,0.0,8959.377735737697,876860092027-104.0,True,False,under 30,Millennials
876860092449,11,102.0,12.0,1.0,1.0,1.0,12.0,51.0,51.0,1962.0,1.0,2.0,2.0,12000.0,0.0,2736.7596834490096,876860092449-102.0,True,False,50-59,Boomer
876860098346,11,102.0,12.0,1.0,1.0,1.0,10.0,21.0,21.0,1992.0,1.0,2.0,1.0,3000.0,0.0,856.6528100214173,876860098346-102.0,True,False,under 30,Millennials
876860172365,11,103.0,12.0,1.0,1.0,1.0,7.0,17.0,17.0,1996.0,1.0,2.0,2.0,100.0,0.0,1268.120185321816,876860172365-103.0,True,False,under 30,Millennials
876860199660,11,102.0,12.0,1.0,1.0,1.0,5.0,29.0,29.0,1984.0,1.0,2.0,1.0,624.0,0.0,2561.387358595035,876860199660-102.0,True,False,under 30,Millennials
876860215502,11,101.0,12.0,1.0,1.0,1.0,5.0,33.0,33.0,1980.0,1.0,2.0,1.0,500.0,0.0,7912.130827091888,876860215502-101.0,True,False,30-39,Generation x
876860215729,11,101.0,12.0,1.0,1.0,1.0,3.0,54.0,53.0,1960.0,1.0,2.0,1.0,2500.0,0.0,6438.190067037642,876860215729-101.0,True,False,50-59,Boomer
876860215944,11,102.0,12.0,1.0,1.0,1.0,1.0,63.0,62.0,1951.0,1.0,2.0,1.0,2400.0,0.0,1321.3963557702652,876860215944-102.0,True,False,60 years and over,Boomer
876860285689,11,101.0,12.0,1.0,1.0,1.0,10.0,67.0,67.0,1946.0,1.0,2.0,1.0,1500.0,0.0,1731.8700187634165,876860285689-101.0,True,False,60 years and over,Boomer
876860285855,11,101.0,12.0,1.0,1.0,1.0,1.0,49.0,48.0,1965.0,1.0,1.0,1.0,3000.0,27000.0,7377.332426272483,876860285855-101.0,True,True,40-49,Generation x
876860294058,11,101.0,12.0,1.0,1.0,1.0,12.0,41.0,41.0,1972.0,1.0,2.0,1.0,3500.0,0.0,866.8805668048054,876860294058-101.0,True,False,40-49,Generation x
876860294365,11,102.0,12.0,1.0,1.0,1.0,7.0,49.0,49.0,1964.0,1.0,2.0,1.0,1800.0,0.0,838.0293305946292,876860294365-102.0,True,False,40-49,Boomer
876860400067,11,101.0,12.0,1.0,1.0,1.0,10.0,28.0,28.0,1985.0,1.0,2.0,1.0,5000.0,0.0,1527.0356743959715,876860400067-101.0,True,False,under 30,Millennials
876860406179,11,101.0,12.0,1.0,1.0,1.0,11.0,59.0,59.0,1954.0,1.0,2.0,1.0,1500.0,0.0,1653.6847924880433,876860406179-101.0,True,False,50-59,Boomer
876860406179,11,102.0,12.0,1.0,1.0,1.0,4.0,62.0,62.0,1951.0,1.0,2.0,1.0,500.0,0.0,1653.6847924880433,876860406179-102.0,True,False,60 years and over,Boomer
876860415259,11,101.0,12.0,1.0,1.0,1.0,5.0,33.0,33.0,1980.0,1.0,2.0,2.0,5000.0,0.0,1512.6574468940528,876860415259-101.0,True,False,30-39,Generation x
876860415283,11,101.0,12.0,1.0,1.0,1.0,8.0,62.0,62.0,1951.0,1.0,2.0,1.0,1000.0,0.0,2336.809798062267,876860415283-101.0,True,False,60 years and over,Boomer
876860418267,11,102.0,12.0,1.0,1.0,1.0,6.0,43.0,43.0,1970.0,1.0,2.0,1.0,300.0,0.0,7994.303629281684,876860418267-102.0,True,False,40-49,Generation x
876860421655,11,102.0,12.0,1.0,1.0,1.0,7.0,19.0,19.0,1994.0,1.0,2.0,1.0,100.0,0.0,3016.354954481334,876860421655-102.0,True,False,under 30,Millennials
876860421852,11,101.0,12.0,1.0,1.0,1.0,4.0,37.0,37.0,1976.0,1.0,2.0,1.0,1500.0,0.0,1574.8234476631387,876860421852-101.0,True,False,30-39,Generation x
876860421852,11,102.0,12.0,1.0,1.0,1.0,7.0,37.0,37.0,1976.0,1.0,2.0,1.0,2000.0,0.0,1574.8234476631387,876860421852-102.0,True,False,30-39,Generation x
876860438258,11,101.0,12.0,1.0,1.0,1.0,8.0,54.0,54.0,1959.0,1.0,2.0,1.0,600.0,0.0,4139.100703269107,876860438258-101.0,True,False,50-59,Boomer
876860438470,11,101.0,12.0,1.0,1.0,1.0,8.0,21.0,21.0,1992.0,1.0,2.0,1.0,1000.0,0.0,1006.1204208162179,876860438470-101.0,True,False,under 30,Millennials
876860494536,11,101.0,12.0,1.0,1.0,1.0,1.0,39.0,38.0,1975.0,1.0,2.0,1.0,1500.0,0.0,1549.7630585208474,876860494536-101.0,True,False,30-39,Generation x
876860508035,11,101.0,12.0,1.0,1.0,1.0,3.0,30.0,29.0,1984.0,1.0,2.0,1.0,6000.0,0.0,1596.6141048176896,876860508035-101.0,True,False,30-39,Millennials
876860508035,11,102.0,12.0,1.0,1.0,1.0,8.0,27.0,27.0,1986.0,1.0,2.0,1.0,10000.0,0.0,1596.6141048176896,876860508035-102.0,True,False,under 30,Millennials
876860508035,11,104.0,12.0,1.0,1.0,1.0,8.0,27.0,27.0,1986.0,1.0,2.0,1.0,5000.0,0.0,1596.6141048176896,876860508035-104.0,True,False,under 30,Millennials
876860508035,11,106.0,12.0,1.0,1.0,1.0,7.0,24.0,24.0,1989.0,1.0,2.0,1.0,5000.0,0.0,1514.6621201380249,876860508035-106.0,True,False,under 30,Millennials
876860508067,11,101.0,12.0,1.0,1.0,1.0,11.0,58.0,58.0,1955.0,1.0,2.0,1.0,3000.0,0.0,1525.3043683364817,876860508067-101.0,True,False,50-59,Boomer
876860508067,11,102.0,12.0,1.0,1.0,1.0,11.0,59.0,59.0,1954.0,1.0,2.0,1.0,3000.0,0.0,1525.3043683364817,876860508067-102.0,True,False,50-59,Boomer
876860508887,11,101.0,12.0,1.0,1.0,1.0,6.0,26.0,26.0,1987.0,1.0,2.0,1.0,500.0,0.0,1740.3551831231507,876860508887-101.0,True,False,under 30,Millennials
876860609160,11,101.0,12.0,1.0,1.0,1.0,4.0,51.0,51.0,1962.0,1.0,2.0,1.0,2500.0,0.0,1165.7821448947004,876860609160-101.0,True,False,50-59,Boomer
876860662475,11,101.0,12.0,1.0,1.0,1.0,6.0,19.0,19.0,1994.0,1.0,2.0,1.0,160.0,0.0,3992.8527987436437,876860662475-101.0,True,False,under 30,Millennials
876860688283,11,103.0,12.0,1.0,1.0,1.0,10.0,16.0,16.0,1997.0,1.0,2.0,2.0,125.0,0.0,1345.052572235826,876860688283-103.0,True,False,under 30,Gen Z
876860688857,11,104.0,12.0,1.0,1.0,1.0,2.0,16.0,15.0,1998.0,1.0,2.0,2.0,1200.0,0.0,725.5957832836459,876860688857-104.0,True,False,under 30,Gen Z
876860688891,11,101.0,12.0,1.0,1.0,1.0,7.0,22.0,22.0,1991.0,1.0,2.0,1.0,1200.0,0.0,827.0290330503834,876860688891-101.0,True,False,under 30,Millennials
876860723449,11,101.0,12.0,1.0,1.0,1.0,9.0,60.0,60.0,1953.0,1.0,2.0,1.0,3600.0,0.0,1399.8827156830234,876860723449-101.0,True,False,60 years and over,Boomer
876860755284,11,102.0,12.0,1.0,1.0,1.0,3.0,34.0,33.0,1980.0,1.0,2.0,1.0,1800.0,0.0,1241.5889576529046,876860755284-102.0,True,False,30-39,Generation x
876860816477,11,102.0,12.0,1.0,1.0,1.0,3.0,55.0,54.0,1959.0,1.0,2.0,1.0,1200.0,0.0,7978.3375429888065,876860816477-102.0,True,False,50-59,Boomer
876860816477,11,103.0,12.0,1.0,1.0,1.0,8.0,53.0,53.0,1960.0,1.0,2.0,1.0,1200.0,0.0,7978.3375429888065,876860816477-103.0,True,False,50-59,Boomer
876860816687,11,102.0,12.0,1.0,1.0,1.0,5.0,18.0,18.0,1995.0,1.0,2.0,2.0,125.0,0.0,1246.827427594653,876860816687-102.0,True,False,under 30,Millennials
876860828229,11,104.0,12.0,1.0,1.0,1.0,8.0,16.0,16.0,1997.0,1.0,2.0,2.0,100.0,0.0,899.9573631392053,876860828229-104.0,True,False,under 30,Gen Z
876860847475,11,102.0,12.0,1.0,1.0,1.0,3.0,49.0,48.0,1965.0,1.0,2.0,1.0,600.0,0.0,7240.740024645569,876860847475-102.0,True,False,40-49,Generation x
876860848125,11,101.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,1.0,2000.0,0.0,1404.9956745000534,876860848125-101.0,True,False,50-59,Boomer
876860849695,11,101.0,12.0,1.0,1.0,1.0,7.0,49.0,49.0,1964.0,1.0,2.0,1.0,150.0,0.0,1179.6097017554587,876860849695-101.0,True,False,40-49,Boomer
876860849695,11,102.0,12.0,1.0,1.0,1.0,7.0,47.0,47.0,1966.0,1.0,2.0,1.0,150.0,0.0,1179.6097017554587,876860849695-102.0,True,False,40-49,Generation x
876860861613,11,101.0,12.0,1.0,1.0,1.0,12.0,50.0,50.0,1963.0,1.0,2.0,1.0,2000.0,0.0,2565.8649353371216,876860861613-101.0,True,False,50-59,Boomer
876860908316,11,101.0,12.0,1.0,1.0,1.0,3.0,41.0,40.0,1973.0,1.0,2.0,1.0,1000.0,0.0,1993.691644593763,876860908316-101.0,True,False,40-49,Generation x
876860932554,11,101.0,12.0,1.0,1.0,1.0,9.0,37.0,37.0,1976.0,1.0,2.0,1.0,5000.0,0.0,7198.3637499128945,876860932554-101.0,True,False,30-39,Generation x
876860932891,11,101.0,12.0,1.0,1.0,1.0,10.0,25.0,25.0,1988.0,1.0,2.0,1.0,100.0,0.0,937.1229273073126,876860932891-101.0,True,False,under 30,Millennials
876860932891,11,102.0,12.0,1.0,1.0,1.0,6.0,18.0,18.0,1995.0,1.0,2.0,1.0,200.0,0.0,799.2382084581384,876860932891-102.0,True,False,under 30,Millennials
876860932957,11,102.0,12.0,1.0,1.0,1.0,4.0,49.0,48.0,1965.0,1.0,2.0,1.0,1200.0,0.0,6325.556442128622,876860932957-102.0,True,False,40-49,Generation x
876860982894,11,101.0,12.0,1.0,1.0,1.0,9.0,51.0,51.0,1962.0,1.0,2.0,1.0,1200.0,0.0,1612.4243827572025,876860982894-101.0,True,False,50-59,Boomer
876860982903,11,101.0,12.0,1.0,1.0,1.0,9.0,33.0,33.0,1980.0,1.0,2.0,1.0,2000.0,0.0,1420.015920192469,876860982903-101.0,True,False,30-39,Generation x
876860982903,11,102.0,12.0,1.0,1.0,1.0,1.0,28.0,27.0,1986.0,1.0,2.0,1.0,700.0,0.0,1709.0821532631612,876860982903-102.0,True,False,under 30,Millennials
876860988033,11,101.0,12.0,1.0,1.0,1.0,5.0,35.0,35.0,1978.0,1.0,2.0,1.0,1200.0,0.0,835.2204023709278,876860988033-101.0,True,False,30-39,Generation x
876995406085,11,101.0,12.0,1.0,1.0,1.0,8.0,34.0,34.0,1979.0,1.0,2.0,1.0,7800.0,0.0,1354.2677236025079,876995406085-101.0,True,False,30-39,Generation x
876995408935,11,101.0,12.0,1.0,1.0,1.0,12.0,40.0,40.0,1973.0,1.0,2.0,1.0,2400.0,0.0,1122.7376637409586,876995408935-101.0,True,False,40-49,Generation x
876995408935,11,102.0,12.0,1.0,1.0,1.0,11.0,30.0,30.0,1983.0,1.0,2.0,1.0,120.0,0.0,1122.7376637409586,876995408935-102.0,True,False,30-39,Millennials
876995995195,11,101.0,12.0,1.0,1.0,1.0,2.0,33.0,32.0,1981.0,1.0,2.0,1.0,1800.0,0.0,1097.8679643259857,876995995195-101.0,True,False,30-39,Millennials
881092101505,11,101.0,12.0,1.0,1.0,1.0,3.0,36.0,35.0,1978.0,1.0,2.0,1.0,1200.0,0.0,4677.587000216866,881092101505-101.0,True,False,30-39,Generation x
881092606505,11,101.0,12.0,1.0,1.0,1.0,2.0,40.0,39.0,1974.0,1.0,2.0,1.0,600.0,0.0,4677.587000216866,881092606505-101.0,True,False,40-49,Generation x
881092606505,11,102.0,12.0,1.0,1.0,1.0,2.0,44.0,43.0,1970.0,1.0,2.0,1.0,500.0,0.0,4859.7625700348135,881092606505-102.0,True,False,40-49,Generation x
881092625671,11,102.0,12.0,1.0,1.0,1.0,3.0,32.0,31.0,1982.0,1.0,2.0,1.0,1500.0,0.0,4901.25287613227,881092625671-102.0,True,False,30-39,Millennials
881133012092,11,101.0,12.0,1.0,1.0,1.0,10.0,53.0,53.0,1960.0,1.0,2.0,2.0,600.0,0.0,5894.1958127940015,881133012092-101.0,True,False,50-59,Boomer
881136043388,11,102.0,12.0,1.0,6.0,1.0,11.0,31.0,31.0,1982.0,1.0,2.0,1.0,200.0,0.0,4308.9343446812845,881136043388-102.0,True,False,30-39,Millennials
881136494251,11,101.0,12.0,1.0,1.0,1.0,8.0,45.0,45.0,1968.0,1.0,1.0,2.0,2000.0,6000.0,6998.380406507644,881136494251-101.0,True,True,40-49,Generation x
881136597127,11,101.0,12.0,1.0,1.0,1.0,3.0,44.0,44.0,1969.0,1.0,2.0,1.0,700.0,0.0,4279.656792576594,881136597127-101.0,True,False,40-49,Generation x
881136610566,11,103.0,12.0,1.0,1.0,1.0,4.0,34.0,34.0,1979.0,1.0,2.0,1.0,2000.0,0.0,5101.976975549181,881136610566-103.0,True,False,30-39,Generation x
881136771085,11,101.0,12.0,1.0,1.0,1.0,2.0,47.0,46.0,1967.0,1.0,2.0,1.0,1000.0,0.0,4571.765736879386,881136771085-101.0,True,False,40-49,Generation x
881136771085,11,102.0,12.0,1.0,1.0,1.0,3.0,51.0,51.0,1962.0,1.0,2.0,1.0,500.0,0.0,4571.765736879386,881136771085-102.0,True,False,50-59,Boomer
881136945189,11,102.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,1.0,1000.0,0.0,6894.979226093479,881136945189-102.0,True,False,50-59,Boomer
881228101762,11,102.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,1.0,2400.0,0.0,6290.564396378894,881228101762-102.0,True,False,50-59,Boomer
881228172161,11,103.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,2.0,1200.0,0.0,5374.895750529458,881228172161-103.0,True,False,50-59,Boomer
881228172177,11,101.0,12.0,1.0,1.0,1.0,2.0,44.0,43.0,1970.0,1.0,2.0,1.0,3600.0,0.0,5469.684084426447,881228172177-101.0,True,False,40-49,Generation x
881228172177,11,102.0,12.0,1.0,1.0,1.0,6.0,43.0,43.0,1970.0,1.0,2.0,1.0,2400.0,0.0,5469.684084426447,881228172177-102.0,True,False,40-49,Generation x
881228501510,11,102.0,12.0,1.0,1.0,1.0,12.0,59.0,59.0,1954.0,1.0,2.0,1.0,1200.0,0.0,5007.9089063591055,881228501510-102.0,True,False,50-59,Boomer
881285021730,11,102.0,12.0,1.0,1.0,1.0,6.0,48.0,48.0,1965.0,1.0,2.0,2.0,1200.0,0.0,3465.909446879538,881285021730-102.0,True,False,40-49,Generation x
881285037960,11,101.0,12.0,1.0,1.0,1.0,7.0,54.0,54.0,1959.0,1.0,2.0,1.0,1000.0,0.0,9491.835774007995,881285037960-101.0,True,False,50-59,Boomer
881285092285,11,101.0,12.0,1.0,1.0,1.0,5.0,32.0,31.0,1982.0,1.0,2.0,1.0,3000.0,0.0,6103.434966547928,881285092285-101.0,True,False,30-39,Millennials
881285126053,11,101.0,12.0,1.0,1.0,1.0,7.0,30.0,30.0,1983.0,1.0,2.0,1.0,2500.0,0.0,9169.42649648373,881285126053-101.0,True,False,30-39,Millennials
881285126053,11,102.0,12.0,1.0,1.0,1.0,5.0,34.0,34.0,1979.0,1.0,2.0,1.0,1000.0,0.0,7192.0152631431665,881285126053-102.0,True,False,30-39,Generation x
881285126960,11,104.0,12.0,1.0,1.0,1.0,3.0,61.0,60.0,1953.0,1.0,2.0,1.0,2000.0,0.0,4203.949278743414,881285126960-104.0,True,False,60 years and over,Boomer
881285136960,11,102.0,12.0,1.0,1.0,1.0,1.0,31.0,30.0,1983.0,1.0,2.0,1.0,2400.0,0.0,5433.891672129495,881285136960-102.0,True,False,30-39,Millennials
881285209195,11,102.0,12.0,1.0,1.0,1.0,8.0,31.0,31.0,1982.0,1.0,2.0,1.0,300.0,0.0,4850.051962700236,881285209195-102.0,True,False,30-39,Millennials
881285209451,11,101.0,12.0,1.0,1.0,1.0,7.0,24.0,24.0,1989.0,1.0,2.0,1.0,100.0,0.0,5288.1773876245725,881285209451-101.0,True,False,under 30,Millennials
881285209451,11,102.0,12.0,1.0,1.0,1.0,12.0,24.0,24.0,1989.0,1.0,2.0,1.0,500.0,0.0,5427.545358229225,881285209451-102.0,True,False,under 30,Millennials
881285215451,11,101.0,12.0,1.0,1.0,1.0,8.0,41.0,41.0,1972.0,1.0,2.0,1.0,400.0,0.0,4453.60516104755,881285215451-101.0,True,False,40-49,Generation x
881285215451,11,102.0,12.0,1.0,1.0,1.0,6.0,48.0,48.0,1965.0,1.0,2.0,1.0,500.0,0.0,4453.60516104755,881285215451-102.0,True,False,40-49,Generation x
881285222505,11,101.0,12.0,1.0,1.0,1.0,8.0,37.0,37.0,1976.0,1.0,2.0,1.0,4000.0,0.0,7650.755288329707,881285222505-101.0,True,False,30-39,Generation x
881285228779,11,101.0,12.0,1.0,1.0,1.0,4.0,68.0,67.0,1946.0,1.0,1.0,1.0,200.0,200.0,5600.331793582353,881285228779-101.0,True,True,60 years and over,Boomer
881285228779,11,103.0,12.0,1.0,6.0,1.0,8.0,45.0,45.0,1968.0,1.0,2.0,1.0,400.0,0.0,6728.392730274182,881285228779-103.0,True,False,40-49,Generation x
881285274470,11,101.0,12.0,1.0,1.0,1.0,3.0,51.0,50.0,1963.0,1.0,1.0,1.0,2000.0,2000.0,4943.733102106823,881285274470-101.0,True,True,50-59,Boomer
881285274899,11,101.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,1.0,4500.0,0.0,4634.043360354039,881285274899-101.0,True,False,50-59,Boomer
881285276127,11,102.0,12.0,1.0,1.0,1.0,3.0,22.0,21.0,1992.0,1.0,2.0,1.0,500.0,0.0,5578.106320408777,881285276127-102.0,True,False,under 30,Millennials
881285382536,11,104.0,12.0,1.0,1.0,1.0,6.0,18.0,18.0,1995.0,1.0,2.0,1.0,12000.0,0.0,5565.017605159623,881285382536-104.0,True,False,under 30,Millennials
881285403972,11,102.0,12.0,1.0,1.0,1.0,9.0,55.0,55.0,1958.0,1.0,2.0,1.0,3000.0,0.0,3490.2028419173876,881285403972-102.0,True,False,50-59,Boomer
881285415510,11,102.0,12.0,1.0,1.0,1.0,6.0,40.0,40.0,1973.0,1.0,2.0,2.0,1000.0,0.0,4851.056502545902,881285415510-102.0,True,False,40-49,Generation x
881285418127,11,104.0,12.0,1.0,1.0,1.0,10.0,18.0,18.0,1995.0,1.0,2.0,1.0,360.0,0.0,5426.0529035265945,881285418127-104.0,True,False,under 30,Millennials
881285418388,11,102.0,12.0,1.0,1.0,1.0,4.0,49.0,48.0,1965.0,1.0,2.0,1.0,5200.0,0.0,5983.087866370738,881285418388-102.0,True,False,40-49,Generation x
881285421695,11,101.0,12.0,1.0,1.0,1.0,7.0,51.0,51.0,1962.0,1.0,1.0,1.0,1300.0,4300.0,5101.589902289955,881285421695-101.0,True,True,50-59,Boomer
881285472053,11,101.0,12.0,1.0,1.0,1.0,7.0,29.0,29.0,1984.0,1.0,2.0,1.0,1000.0,0.0,5214.929227399311,881285472053-101.0,True,False,under 30,Millennials
881285500189,11,102.0,12.0,1.0,1.0,1.0,3.0,62.0,62.0,1951.0,1.0,1.0,1.0,2400.0,1200.0,7303.454988966391,881285500189-102.0,True,True,60 years and over,Boomer
881285508547,11,102.0,12.0,1.0,1.0,1.0,6.0,27.0,27.0,1986.0,1.0,2.0,1.0,1000.0,0.0,2938.923763307152,881285508547-102.0,True,False,under 30,Millennials
881285527253,11,101.0,12.0,1.0,1.0,1.0,2.0,41.0,40.0,1973.0,1.0,2.0,1.0,5000.0,0.0,4492.722844107828,881285527253-101.0,True,False,40-49,Generation x
881285533765,11,102.0,12.0,1.0,1.0,1.0,4.0,38.0,37.0,1976.0,1.0,2.0,2.0,1200.0,0.0,5419.873940193349,881285533765-102.0,True,False,30-39,Generation x
881285555085,11,101.0,12.0,1.0,1.0,1.0,3.0,37.0,36.0,1977.0,1.0,2.0,1.0,500.0,0.0,0.0,881285555085-101.0,True,False,30-39,Generation x
881285555829,11,101.0,12.0,1.0,1.0,1.0,6.0,38.0,38.0,1975.0,1.0,2.0,1.0,300.0,0.0,4372.607585457501,881285555829-101.0,True,False,30-39,Generation x
881285555829,11,102.0,12.0,1.0,1.0,1.0,12.0,38.0,38.0,1975.0,1.0,2.0,1.0,800.0,0.0,4372.607585457501,881285555829-102.0,True,False,30-39,Generation x
881285597232,11,101.0,12.0,1.0,1.0,1.0,12.0,53.0,53.0,1960.0,1.0,2.0,1.0,1000.0,0.0,7788.066955885944,881285597232-101.0,True,False,50-59,Boomer
881285662470,11,101.0,12.0,1.0,1.0,1.0,7.0,48.0,48.0,1965.0,1.0,2.0,2.0,3000.0,0.0,8093.210026961562,881285662470-101.0,True,False,40-49,Generation x
881285756033,11,101.0,12.0,1.0,1.0,1.0,2.0,43.0,42.0,1971.0,1.0,2.0,1.0,12000.0,0.0,5605.487050799533,881285756033-101.0,True,False,40-49,Generation x
881285929246,11,102.0,12.0,1.0,1.0,1.0,5.0,47.0,47.0,1966.0,1.0,2.0,2.0,10000.0,0.0,5769.9576599440015,881285929246-102.0,True,False,40-49,Generation x
881285932085,11,101.0,12.0,1.0,1.0,1.0,3.0,31.0,30.0,1983.0,1.0,2.0,1.0,300.0,0.0,4308.9343446812845,881285932085-101.0,True,False,30-39,Millennials
881285932085,11,102.0,12.0,1.0,1.0,1.0,6.0,34.0,34.0,1979.0,1.0,2.0,1.0,500.0,0.0,4308.9343446812845,881285932085-102.0,True,False,30-39,Generation x
881285932534,11,102.0,12.0,1.0,1.0,1.0,6.0,36.0,36.0,1977.0,1.0,2.0,1.0,1200.0,0.0,5269.052419642905,881285932534-102.0,True,False,30-39,Generation x
881285945671,11,101.0,12.0,1.0,1.0,1.0,7.0,40.0,40.0,1973.0,1.0,2.0,1.0,4000.0,0.0,5700.028864145163,881285945671-101.0,True,False,40-49,Generation x
881285982467,11,101.0,12.0,1.0,1.0,1.0,12.0,26.0,26.0,1987.0,1.0,2.0,1.0,600.0,0.0,9033.26827670958,881285982467-101.0,True,False,under 30,Millennials
881285982671,11,105.0,12.0,1.0,1.0,1.0,3.0,29.0,29.0,1984.0,1.0,2.0,2.0,4800.0,0.0,7414.223430051543,881285982671-105.0,True,False,under 30,Millennials
881334967502,11,101.0,12.0,1.0,1.0,1.0,9.0,28.0,28.0,1985.0,1.0,2.0,2.0,1200.0,0.0,3534.3331075003916,881334967502-101.0,True,False,under 30,Millennials
881334967502,11,102.0,12.0,1.0,1.0,1.0,8.0,29.0,29.0,1984.0,1.0,2.0,2.0,1000.0,0.0,3534.3331075003916,881334967502-102.0,True,False,under 30,Millennials
881359101310,11,101.0,12.0,1.0,1.0,1.0,3.0,58.0,57.0,1956.0,1.0,2.0,1.0,1200.0,0.0,7194.1008375481715,881359101310-101.0,True,False,50-59,Boomer
881379012069,11,101.0,12.0,1.0,1.0,1.0,2.0,20.0,19.0,1994.0,1.0,2.0,1.0,500.0,0.0,7984.589654457038,881379012069-101.0,True,False,under 30,Millennials
881406967828,11,101.0,12.0,1.0,1.0,1.0,10.0,43.0,43.0,1970.0,1.0,2.0,1.0,500.0,0.0,3275.753657268861,881406967828-101.0,True,False,40-49,Generation x
881418068470,11,102.0,12.0,1.0,1.0,1.0,8.0,64.0,64.0,1949.0,1.0,2.0,1.0,4500.0,0.0,4665.22965276681,881418068470-102.0,True,False,60 years and over,Boomer
881418136172,11,101.0,12.0,1.0,1.0,1.0,1.0,47.0,46.0,1967.0,1.0,2.0,2.0,3000.0,0.0,6937.490293324718,881418136172-101.0,True,False,40-49,Generation x
881418136801,11,101.0,12.0,1.0,1.0,1.0,5.0,37.0,37.0,1976.0,1.0,2.0,1.0,10000.0,0.0,11363.595062465225,881418136801-101.0,True,False,30-39,Generation x
881418209919,11,102.0,12.0,1.0,1.0,1.0,1.0,61.0,60.0,1953.0,1.0,2.0,1.0,1000.0,0.0,2825.123687838107,881418209919-102.0,True,False,60 years and over,Boomer
881418552883,11,102.0,12.0,1.0,1.0,1.0,12.0,46.0,46.0,1967.0,1.0,2.0,2.0,3000.0,0.0,6937.490293324718,881418552883-102.0,True,False,40-49,Generation x
881418723547,11,101.0,12.0,1.0,1.0,1.0,12.0,24.0,24.0,1989.0,1.0,2.0,1.0,150.0,0.0,4531.639319334198,881418723547-101.0,True,False,under 30,Millennials
881552323363,11,101.0,12.0,1.0,1.0,1.0,2.0,29.0,28.0,1985.0,1.0,2.0,1.0,500.0,0.0,4826.332520363181,881552323363-101.0,True,False,under 30,Millennials
881552323363,11,102.0,12.0,1.0,1.0,1.0,7.0,30.0,30.0,1983.0,1.0,2.0,1.0,500.0,0.0,4826.332520363181,881552323363-102.0,True,False,30-39,Millennials
881552438033,11,101.0,12.0,1.0,1.0,1.0,7.0,27.0,27.0,1986.0,1.0,2.0,1.0,1000.0,0.0,4463.663464286299,881552438033-101.0,True,False,under 30,Millennials
881552438363,11,101.0,12.0,1.0,1.0,1.0,12.0,34.0,34.0,1979.0,1.0,2.0,1.0,3600.0,0.0,6501.232772134797,881552438363-101.0,True,False,30-39,Generation x
881552438632,11,101.0,12.0,1.0,1.0,1.0,12.0,51.0,51.0,1962.0,1.0,2.0,1.0,5000.0,0.0,9242.750061371891,881552438632-101.0,True,False,50-59,Boomer
